LP;ECG;IMP;Z0
5540;-33.56870;-48615.44500;36.46400
5541;-38.75659;-47167.69500;36.46400
5542;-33.26353;-44503.83500;36.46400
5543;-27.46530;-42708.62500;36.46400
5544;-26.54979;-41087.14500;36.52800
5545;-34.17904;-39668.35000;36.52800
5546;-39.06176;-37988.96000;36.52800
5547;-36.31523;-36714.94000;36.52800
5548;-29.90666;-35643.60500;36.52800
5549;-29.90666;-34688.09000;36.52800
5550;-32.95836;-33790.48500;36.52800
5551;-25.32911;-32661.24000;36.52800
5552;-26.24462;-30373.79500;36.52800
5553;-22.58258;-27652.02500;36.52800
5554;-33.56870;-25161.89500;36.52800
5555;-43.63931;-21571.47500;36.52800
5556;-51.26856;-18357.47000;36.52800
5557;-42.72380;-14072.13000;36.52800
5558;-29.29632;-9699.92500;36.52800
5559;-14.03782;-4574.89000;36.52800
5560;-19.22571;1013.42500;36.52800
5561;-43.02897;6254.28000;36.52800
5562;-55.23577;11784.68500;36.52800
5563;-51.87890;17315.09000;36.52800
5564;-44.85999;21716.25000;36.52800
5565;-40.89278;25914.72500;36.52800
5566;-28.38081;31213.49000;36.52800
5567;-20.75156;35933.15500;36.52800
5568;-34.48421;39842.08000;36.52800
5569;-49.74271;43866.82500;36.52800
5570;-50.04788;47399.33500;36.52800
5571;-38.75659;51308.26000;36.52800
5572;-32.04285;54203.76000;36.52800
5573;-29.90666;56983.44000;36.52800
5574;-33.26353;60718.63500;36.52800
5575;-38.75659;63208.76500;36.52800
5576;-53.09958;65467.25500;36.52800
5577;-57.06679;67349.33000;36.52800
5578;-49.74271;69144.54000;36.52800
5579;-32.34802;70939.75000;36.52800
5580;-12.20680;72242.72500;36.52800
5581;-32.95836;73980.02500;36.52800
5582;-49.43754;74037.93500;36.52800
5583;-42.41863;74414.35000;36.52800
5584;-36.92557;74588.08000;36.52800
5585;-37.53591;75167.18000;36.52800
5586;-27.16013;75080.31500;36.52800
5587;-22.27741;75225.09000;36.52800
5588;-19.53088;74732.85500;36.52800
5589;-18.31020;73777.34000;36.52800
5590;-12.51197;72966.60000;36.52800
5591;-6.71374;71750.49000;36.52800
5592;0.30517;70563.33500;36.52800
5593;-0.61034;69347.22500;36.52800
5594;-0.91551;67233.51000;36.52800
5595;-2.44136;65612.03000;36.52800
5596;1.52585;62977.12500;36.52800
5597;12.81714;60631.77000;36.52800
5598;28.68598;58199.55000;36.52800
5599;26.85496;55912.10500;36.52800
5600;12.20680;52756.01000;36.52800
5601;2.44136;49542.00500;36.52800
5602;3.66204;46414.86500;36.52800
5603;11.59646;42795.49000;36.52800
5604;12.51197;39668.35000;36.52800
5605;16.78435;35817.33500;36.52800
5606;21.36190;31995.27500;36.52800
5607;26.54979;28926.04500;36.52800
5608;28.68598;25567.26500;36.48400
5609;31.12734;23048.18000;36.48400
5610;26.54979;20268.50000;36.48400
5611;12.20680;17401.95500;36.48400
5612;-8.84993;16243.75500;36.48400
5613;-8.23959;13493.03000;36.48400
5614;9.76544;11610.95500;36.48400
5615;6.10340;9931.56500;36.48400
5616;14.34299;7673.07500;36.48400
5617;15.25850;5559.36000;36.48400
5618;3.35687;3387.73500;36.48400
5619;-3.66204;1331.93000;36.48400
5620;-3.66204;-521.19000;36.48400
5621;1.22068;-2200.58000;36.48400
5622;25.63428;-2924.45500;36.48400
5623;21.66707;-3387.73500;36.48400
5624;-2.44136;-4806.53000;36.48400
5625;-15.86884;-5443.54000;36.48400
5626;-7.32408;-5414.58500;36.48400
5627;-0.91551;-6341.14500;36.48400
5628;4.27238;-6428.01000;36.48400
5629;11.59646;-6428.01000;36.48400
5630;15.56367;-7007.11000;36.48400
5631;4.27238;-8107.40000;36.48400
5632;-10.37578;-9005.00500;36.48400
5633;-5.49306;-9815.74500;36.48400
5634;3.35687;-11437.22500;36.48400
5635;4.57755;-12334.83000;36.48400
5636;25.02394;-13579.89500;36.48400
5637;24.10843;-14419.59000;36.48400
5638;9.76544;-15519.88000;36.48400
5639;0.00000;-16098.98000;36.48400
5640;-3.96721;-17546.73000;36.48400
5641;-10.37578;-18762.84000;36.48400
5642;-5.18789;-20268.50000;36.48400
5643;7.93442;-20673.87000;36.48400
5644;4.88272;-21918.93500;36.48400
5645;34.17904;-22874.45000;36.48400
5646;13.12231;-23829.96500;36.48400
5647;-10.68095;-25219.80500;36.48400
5648;-11.59646;-26754.42000;36.48400
5649;3.66204;-28028.44000;36.48400
5650;14.34299;-28983.95500;36.48400
5651;14.64816;-30229.02000;36.48400
5652;21.36190;-31213.49000;36.48400
5653;39.06176;-32313.78000;36.48400
5654;47.60652;-33471.98000;36.48400
5655;22.27741;-34427.49500;36.48400
5656;4.88272;-34977.64000;36.48400
5657;-0.91551;-35904.20000;36.48400
5658;8.84993;-36859.71500;36.48400
5659;24.10843;-37380.90500;36.48400
5660;30.82217;-37988.96000;36.48400
5661;16.17401;-38162.69000;36.48400
5662;-5.18789;-39262.98000;36.48400
5663;-10.37578;-39378.80000;36.48400
5664;1.52585;-40334.31500;36.48400
5665;11.59646;-40508.04500;36.48400
5666;18.61537;-40421.18000;36.48400
5667;43.33414;-40189.54000;36.48400
5668;43.63931;-39842.08000;36.48400
5669;23.19292;-38915.52000;36.48400
5670;-4.88272;-39002.38500;36.48400
5671;-2.74653;-39089.25000;36.48400
5672;2.74653;-38828.65500;36.48400
5673;5.49306;-39060.29500;36.48400
5674;15.25850;-39089.25000;36.48400
5675;17.39469;-38510.15000;36.48400
5676;37.53591;-38249.55500;36.48400
5677;60.72883;-37351.95000;36.48400
5678;26.85496;-36801.80500;36.48400
5679;-9.76544;-36830.76000;36.48400
5680;-17.08952;-36483.30000;36.48400
5681;-10.68095;-36164.79500;36.48400
5682;-3.05170;-36396.43500;36.48400
5683;-4.88272;-36367.48000;36.48400
5684;-3.96721;-36714.94000;36.48400
5685;7.62925;-37062.40000;36.48400
5686;25.63428;-37265.08500;36.48400
5687;23.49809;-36772.85000;36.48400
5688;-1.52585;-37641.50000;36.48400
5689;-15.25850;-37873.14000;36.48400
5690;-3.96721;-39610.44000;36.48400
5691;-7.32408;-40421.18000;36.48400
5692;-10.98612;-41434.60500;36.48400
5693;-14.03782;-42274.30000;36.48400
5694;4.88272;-43345.63500;36.48400
5695;3.35687;-43895.78000;36.48400
5696;-10.37578;-44619.65500;36.48400
5697;-9.46027;-46125.31500;36.48400
5698;8.23959;-47428.29000;36.48400
5699;33.87387;-48123.21000;36.48400
5700;56.15128;-49078.72500;36.48400
5701;67.74774;-49339.32000;36.48400
5702;64.69604;-51105.57500;36.48400
5703;79.34420;-52842.87500;36.48400
5704;111.38705;-54001.07500;36.48400
5705;146.17643;-54695.99500;36.48400
5706;153.80568;-55912.10500;36.48400
5707;145.56609;-57388.81000;36.48400
5708;149.22813;-58460.14500;36.48400
5709;172.11588;-59299.84000;36.48400
5710;199.58118;-60023.71500;36.48400
5711;185.84853;-60747.59000;36.48400
5712;185.84853;-61645.19500;36.48400
5713;190.73125;-62224.29500;36.48400
5714;183.40717;-62455.93500;36.48400
5715;160.51942;-62513.84500;36.48400
5716;125.73004;-62542.80000;36.48400
5717;57.98230;-62253.25000;36.48400
5718;12.51197;-63006.08000;36.48400
5719;-14.34299;-63295.63000;36.48400
5720;-23.19292;-63092.94500;36.48400
5721;-37.53591;-63353.54000;36.48400
5722;-55.54094;-62745.48500;36.48400
5723;-53.70992;-62224.29500;36.48400
5724;-37.23074;-61761.01500;36.48400
5725;-28.68598;-60081.62500;36.48400
5726;-23.80326;-59039.24500;36.48400
5727;-12.51197;-57330.90000;36.48400
5728;-16.47918;-55970.01500;36.48400
5729;-29.60149;-54695.99500;36.48400
5730;-32.04285;-54261.67000;36.48400
5731;-23.80326;-53914.21000;36.48400
5732;-32.34802;-53566.75000;36.48400
5733;-36.01006;-52669.14500;36.48400
5734;-19.83605;-51684.67500;36.48400
5735;-5.79823;-50931.84500;36.48400
5736;-23.49809;-48789.17500;36.54800
5737;-40.28244;-46530.68500;36.54800
5738;-34.78938;-43577.27500;36.54800
5739;-30.82217;-39320.89000;36.54800
5740;-29.90666;-34456.45000;36.54800
5741;-21.66707;-29128.73000;36.54800
5742;-10.37578;-23337.73000;36.54800
5743;-11.90163;-17054.49500;36.54800
5744;-31.12734;-10510.66500;36.54800
5745;-38.14625;-4227.43000;36.54800
5746;-42.11346;2548.04000;36.54800
5747;-42.11346;8686.50000;36.54800
5748;-34.48421;15519.88000;36.54800
5749;-2.13619;21310.88000;36.54800
5750;-1.22068;27796.80000;36.54800
5751;-33.56870;33095.56500;36.54800
5752;-54.01509;37844.18500;36.54800
5753;-53.70992;42158.48000;36.54800
5754;-54.93060;46993.96500;36.54800
5755;-54.62543;51684.67500;36.54800
5756;-46.38584;55825.24000;36.54800
5757;-40.58761;59994.76000;36.54800
5758;-32.04285;64222.19000;36.54800
5759;-23.19292;68536.48500;36.54800
5760;-31.43251;72271.68000;36.54800
5761;-42.41863;74703.90000;36.54800
5762;-48.21686;77107.16500;36.54800
5763;-46.99618;78815.51000;36.54800
5764;-41.50312;79886.84500;36.54800
5765;-37.23074;80350.12500;36.54800
5766;-24.41360;81479.37000;36.54800
5767;23.19292;81797.87500;36.54800
5768;5.79823;82232.20000;36.54800
5769;-34.78938;82261.15500;36.54800
5770;-44.55482;80494.90000;36.54800
5771;-39.36693;78873.42000;36.54800
5772;-28.99115;77773.13000;36.54800
5773;-19.53088;76122.69500;36.54800
5774;-8.54476;74617.03500;36.54800
5775;14.03782;72908.69000;36.54800
5776;16.47918;71200.34500;36.54800
5777;5.49306;69173.49500;36.54800
5778;-0.91551;66567.54500;36.54800
5779;0.00000;63787.86500;36.54800
5780;18.00503;60979.23000;36.54800
5781;28.99115;58257.46000;36.54800
5782;20.75156;55883.15000;36.54800
5783;4.57755;52987.65000;36.54800
5784;3.35687;49252.45500;36.54800
5785;12.81714;46125.31500;36.54800
5786;23.19292;42998.17500;36.54800
5787;23.49809;40015.81000;36.54800
5788;18.92054;37091.35500;36.54800
5789;21.36190;33732.57500;36.54800
5790;25.93945;30894.98500;36.54800
5791;33.26353;28723.36000;36.54800
5792;21.36190;26667.55500;36.54800
5793;3.66204;24264.29000;36.54800
5794;7.62925;21745.20500;36.54800
5795;17.08952;19689.40000;36.54800
5796;45.77550;17865.23500;36.54800
5797;28.99115;16070.02500;36.54800
5798;4.27238;13550.94000;36.54800
5799;-9.76544;11553.04500;36.54800
5800;-7.01891;10134.25000;36.48000
5801;-3.05170;8831.27500;36.48000
5802;4.88272;7962.62500;36.48000
5803;7.01891;7296.66000;36.48000
5804;12.20680;6659.65000;36.48000
5805;21.97224;7007.11000;36.48000
5806;16.78435;7151.88500;36.48000
5807;-1.83102;7991.58000;36.48000
5808;-7.93442;7730.98500;36.48000
5809;-5.49306;8396.95000;36.48000
5810;-0.30517;8252.17500;36.48000
5811;2.13619;8425.90500;36.48000
5812;1.22068;9149.78000;36.48000
5813;0.91551;8628.59000;36.48000
5814;13.12231;9120.82500;36.48000
5815;27.77047;9149.78000;36.48000
5816;6.40857;8918.14000;36.48000
5817;-12.51197;8107.40000;36.48000
5818;-10.98612;7673.07500;36.48000
5819;5.49306;6746.51500;36.48000
5820;-1.52585;6630.69500;36.48000
5821;-1.22068;6109.50500;36.48000
5822;-3.35687;5269.81000;36.48000
5823;1.52585;5038.17000;36.48000
5824;-1.52585;4922.35000;36.48000
5825;1.52585;4372.20500;36.48000
5826;10.07061;3532.51000;36.48000
5827;23.80326;3329.82500;36.48000
5828;0.61034;1939.98500;36.48000
5829;1.22068;1476.70500;36.48000
5830;-5.79823;57.91000;36.48000
5831;-4.57755;-1216.11000;36.48000
5832;-1.52585;-2142.67000;36.48000
5833;5.79823;-3156.09500;36.48000
5834;18.61537;-3995.79000;36.48000
5835;24.71877;-5240.85500;36.48000
5836;14.95333;-6167.41500;36.48000
5837;16.17401;-6370.10000;36.48000
5838;24.41360;-7151.88500;36.48000
5839;23.80326;-7615.16500;36.48000
5840;14.34299;-8367.99500;36.48000
5841;15.25850;-9699.92500;36.48000
5842;21.36190;-10597.53000;36.48000
5843;17.08952;-11437.22500;36.48000
5844;3.96721;-11726.77500;36.48000
5845;11.29129;-12537.51500;36.48000
5846;24.10843;-13840.49000;36.48000
5847;20.44639;-14477.50000;36.48000
5848;5.18789;-14361.68000;36.48000
5849;-2.44136;-15288.24000;36.48000
5850;1.22068;-16041.07000;36.48000
5851;7.01891;-16678.08000;36.48000
5852;1.52585;-16591.21500;36.48000
5853;12.51197;-16822.85500;36.48000
5854;5.79823;-16591.21500;36.48000
5855;7.32408;-16272.71000;36.48000
5856;17.39469;-16185.84500;36.48000
5857;16.47918;-16301.66500;36.48000
5858;1.22068;-16446.44000;36.48000
5859;0.61034;-15954.20500;36.48000
5860;5.79823;-15896.29500;36.48000
5861;21.05673;-15983.16000;36.48000
5862;17.08952;-15722.56500;36.48000
5863;25.02394;-15490.92500;36.48000
5864;14.95333;-15722.56500;36.48800
5865;1.83102;-16272.71000;36.48800
5866;-7.32408;-16504.35000;36.48800
5867;-8.23959;-17430.91000;36.48800
5868;-6.40857;-17894.19000;36.48800
5869;-4.27238;-18270.60500;36.48800
5870;0.30517;-19399.85000;36.48800
5871;-2.44136;-20181.63500;36.48800
5872;-3.05170;-21310.88000;36.48800
5873;-2.44136;-22266.39500;36.48800
5874;3.35687;-24003.69500;36.48800
5875;-7.32408;-25046.07500;36.48800
5876;-11.59646;-26986.06000;36.48800
5877;-1.83102;-28520.67500;36.48800
5878;7.01891;-29707.83000;36.48800
5879;-10.68095;-30431.70500;36.48800
5880;-21.97224;-32197.96000;36.48800
5881;-8.84993;-32892.88000;36.48800
5882;16.47918;-34080.03500;36.48800
5883;36.92557;-34977.64000;36.48800
5884;50.65822;-36020.02000;36.48800
5885;48.82720;-36454.34500;36.48800
5886;52.79441;-37757.32000;36.48800
5887;65.91672;-38799.70000;36.48800
5888;92.46651;-39784.17000;36.48800
5889;140.37820;-40652.82000;36.48800
5890;148.31262;-42013.70500;36.48800
5891;137.02133;-43577.27500;36.48800
5892;134.88514;-44706.52000;36.48800
5893;147.70228;-45777.85500;36.48800
5894;173.94690;-47254.56000;36.48800
5895;189.81574;-47775.75000;36.48800
5896;198.36050;-48904.99500;36.48800
5897;193.17261;-48847.08500;36.48800
5898;184.62785;-49860.51000;36.48800
5899;150.14364;-50179.01500;36.48800
5900;103.45263;-50265.88000;36.48800
5901;39.67210;-50236.92500;36.48800
5902;1.83102;-51047.66500;36.48800
5903;-25.32911;-51018.71000;36.48800
5904;-45.47033;-50352.74500;36.48800
5905;-50.04788;-50468.56500;36.48800
5906;-40.58761;-49657.82500;36.48800
5907;-39.67210;-48557.53500;36.48800
5908;-40.89278;-47630.97500;36.48800
5909;-40.28244;-45980.54000;36.48800
5910;-40.89278;-45256.66500;36.48800
5911;-39.97727;-44330.10500;36.48800
5912;-24.10843;-43142.95000;36.48800
5913;-19.22571;-42274.30000;36.48800
5914;-30.82217;-41753.11000;36.48800
5915;-45.47033;-41434.60500;36.48800
5916;-47.30135;-41231.92000;36.48800
5917;-41.50312;-40681.77500;36.48800
5918;-35.70489;-40044.76500;36.48800
5919;-35.09455;-38539.10500;36.48800
5920;-25.02394;-37178.22000;36.48800
5921;-31.43251;-34977.64000;36.48800
5922;-41.50312;-31966.32000;36.48800
5923;-41.80829;-28607.54000;36.48800
5924;-28.68598;-24466.97500;36.48800
5925;-32.95836;-19139.25500;36.48800
5926;-57.37196;-13985.26500;36.48800
5927;-62.55985;-8281.13000;36.48800
5928;-54.62543;-2519.08500;36.53600
5929;-50.65822;4053.70000;36.53600
5930;-43.02897;9873.65500;36.53600
5931;-28.07564;16214.80000;36.53600
5932;-30.21183;22092.66500;36.53600
5933;-45.47033;27536.20500;36.53600
5934;-47.91169;32487.51000;36.53600
5935;-48.52203;37294.04000;36.53600
5936;-50.96339;41376.69500;36.53600
5937;-47.60652;45864.72000;36.53600
5938;-32.04285;49078.72500;36.53600
5939;-23.80326;53769.43500;36.53600
5940;-28.07564;57388.81000;36.53600
5941;-37.84108;60689.68000;36.53600
5942;-58.59264;63324.58500;36.53600
5943;-62.25468;66683.36500;36.53600
5944;-60.11849;68449.62000;36.53600
5945;-59.50815;69549.91000;36.53600
5946;-51.57373;71403.03000;36.53600
5947;-46.38584;72126.90500;36.53600
5948;-42.11346;72966.60000;36.53600
5949;-42.11346;73429.88000;36.53600
5950;-35.70489;73053.46500;36.53600
5951;-35.70489;72879.73500;36.53600
5952;-35.39972;71982.13000;36.53600
5953;-30.21183;71866.31000;36.53600
5954;-25.02394;70563.33500;36.53600
5955;-21.36190;68710.21500;36.53600
5956;-18.31020;67609.92500;36.53600
5957;-23.19292;65959.49000;36.53600
5958;-17.08952;64338.01000;36.53600
5959;-6.40857;62948.17000;36.53600
5960;-8.23959;59936.85000;36.53600
5961;-4.57755;57794.18000;36.53600
5962;10.07061;55101.36500;36.53600
5963;12.81714;52756.01000;36.53600
5964;7.62925;50063.19500;36.53600
5965;3.05170;46559.64000;36.53600
5966;10.37578;43287.72500;36.53600
5967;12.20680;40855.50500;36.53600
5968;14.95333;37265.08500;36.53600
5969;31.43251;34022.12500;36.53600
5970;20.75156;30257.97500;36.53600
5971;-1.52585;27333.52000;36.53600
5972;-9.15510;24351.15500;36.53600
5973;-3.96721;20065.81500;36.53600
5974;0.00000;16880.76500;36.53600
5975;15.56367;14448.54500;36.53600
5976;14.95333;11900.50500;36.53600
5977;1.83102;9873.65500;36.53600
5978;6.10340;7904.71500;36.53600
5979;12.51197;5848.91000;36.53600
5980;7.01891;4835.48500;36.53600
5981;2.13619;3445.64500;36.53600
5982;24.10843;1968.94000;36.53600
5983;7.93442;926.56000;36.53600
5984;-8.54476;86.86500;36.53600
5985;-16.78435;-926.56000;36.53600
5986;-8.54476;-1708.34500;36.53600
5987;0.91551;-2055.80500;36.53600
5988;0.91551;-1997.89500;36.53600
5989;5.49306;-1968.94000;36.53600
5990;10.98612;-2403.26500;36.53600
5991;5.79823;-2692.81500;36.53600
5992;-5.18789;-2229.53500;36.46800
5993;-3.96721;-2142.67000;36.46800
5994;-3.66204;-2663.86000;36.46800
5995;-1.52585;-3011.32000;36.46800
5996;6.71374;-3040.27500;36.46800
5997;10.07061;-3764.15000;36.46800
5998;-2.44136;-4661.75500;36.46800
5999;-13.42748;-4864.44000;36.46800
6000;-13.12231;-5964.73000;36.46800
6001;-7.01891;-6283.23500;36.46800
6002;1.52585;-7528.30000;36.46800
6003;18.00503;-8483.81500;36.46800
6004;8.54476;-7730.98500;36.46800
6005;-2.44136;-8078.44500;36.46800
6006;-10.37578;-9120.82500;36.46800
6007;-13.42748;-8802.32000;36.46800
6008;-12.20680;-9207.69000;36.46800
6009;-9.15510;-10307.98000;36.46800
6010;7.01891;-10771.26000;36.46800
6011;19.83605;-11379.31500;36.46800
6012;-17.08952;-12508.56000;36.46800
6013;-23.80326;-14216.90500;36.46800
6014;-23.19292;-14680.18500;36.46800
6015;-16.17401;-15693.61000;36.46800
6016;-9.76544;-16388.53000;36.46800
6017;-13.12231;-17083.45000;36.46800
6018;-9.76544;-17894.19000;36.46800
6019;6.40857;-18473.29000;36.46800
6020;29.90666;-18444.33500;36.46800
6021;12.51197;-18878.66000;36.46800
6022;-10.07061;-20384.32000;36.46800
6023;-17.08952;-21542.52000;36.46800
6024;-14.64816;-22034.75500;36.46800
6025;-10.68095;-22642.81000;36.46800
6026;2.74653;-23743.10000;36.46800
6027;8.54476;-24843.39000;36.46800
6028;-3.66204;-25480.40000;36.46800
6029;-14.95333;-26522.78000;36.46800
6030;-28.68598;-27275.61000;36.46800
6031;-42.41863;-27738.89000;36.46800
6032;-45.47033;-28231.12500;36.46800
6033;-43.63931;-28404.85500;36.46800
6034;-38.45142;-29389.32500;36.46800
6035;-35.09455;-28491.72000;36.46800
6036;-35.09455;-28983.95500;36.46800
6037;-37.53591;-29331.41500;36.46800
6038;-38.75659;-28926.04500;36.46800
6039;-42.11346;-28636.49500;36.46800
6040;-43.33414;-28260.08000;36.46800
6041;-30.82217;-28317.99000;36.46800
6042;-20.44639;-27912.62000;36.46800
6043;-19.83605;-27333.52000;36.46800
6044;-21.97224;-27188.74500;36.46800
6045;-25.93945;-26435.91500;36.46800
6046;-30.51700;-26638.60000;36.46800
6047;-14.03782;-25914.72500;36.46800
6048;-15.25850;-25364.58000;36.46800
6049;-33.56870;-24785.48000;36.46800
6050;-38.75659;-24901.30000;36.46800
6051;-24.41360;-24756.52500;36.46800
6052;-24.10843;-23945.78500;36.46800
6053;-28.99115;-24235.33500;36.46800
6054;-27.16013;-24003.69500;36.46800
6055;-18.61537;-24293.24500;36.46800
6056;-1.52585;-23685.19000;36.50800
6057;-11.29129;-23714.14500;36.50800
6058;-21.66707;-23974.74000;36.50800
6059;-14.64816;-24611.75000;36.50800
6060;-7.62925;-24814.43500;36.50800
6061;-1.22068;-24872.34500;36.50800
6062;-4.27238;-25277.71500;36.50800
6063;-9.76544;-25075.03000;36.50800
6064;-19.83605;-25335.62500;36.50800
6065;-20.44639;-26291.14000;36.50800
6066;2.74653;-26725.46500;36.50800
6067;24.41360;-27304.56500;36.50800
6068;48.82720;-26754.42000;36.50800
6069;56.45645;-27101.88000;36.50800
6070;61.94951;-28202.17000;36.50800
6071;86.66828;-28955.00000;36.50800
6072;119.62664;-29736.78500;36.50800
6073;154.11085;-30866.03000;36.50800
6074;158.38323;-31155.58000;36.50800
6075;139.76786;-32140.05000;36.50800
6076;141.90405;-33703.62000;36.50800
6077;159.90908;-34746.00000;36.50800
6078;183.10200;-35614.65000;36.50800
6079;197.13982;-36077.93000;36.50800
6080;208.12594;-36570.16500;36.50800
6081;203.85356;-36396.43500;36.50800
6082;193.47778;-37467.77000;36.50800
6083;184.01751;-38915.52000;36.50800
6084;151.36432;-38220.60000;36.50800
6085;88.80447;-39002.38500;36.50800
6086;40.28244;-39407.75500;36.50800
6087;14.64816;-40392.22500;36.50800
6088;-8.84993;-40044.76500;36.50800
6089;-3.05170;-38481.19500;36.50800
6090;34.78938;-38075.82500;36.50800
6091;12.51197;-36888.67000;36.50800
6092;-13.12231;-35846.29000;36.50800
6093;-24.71877;-34774.95500;36.50800
6094;-18.31020;-33848.39500;36.50800
6095;-10.07061;-32748.10500;36.50800
6096;2.13619;-31474.08500;36.50800
6097;-7.93442;-31445.13000;36.50800
6098;-15.56367;-31039.76000;36.50800
6099;-24.10843;-31155.58000;36.50800
6100;-30.51700;-30866.03000;36.50800
6101;-28.07564;-31358.26500;36.50800
6102;-24.10843;-31474.08500;36.50800
6103;-10.07061;-31213.49000;36.50800
