ECG,IMP,Z0
62.25468,-31126.62500,44.68400
65.91672,-35817.33500,44.68400
75.37699,-39957.90000,44.68400
72.32529,-44185.33000,44.68400
62.55985,-47659.93000,44.68400
57.98230,-50063.19500,44.68400
57.37196,-52205.86500,44.68400
53.70992,-54087.94000,44.68400
48.82720,-56085.83500,44.62000
47.60652,-58778.65000,44.62000
49.74271,-61095.05000,44.62000
54.32026,-63150.85500,44.62000
55.84611,-65785.76000,44.62000
48.52203,-66943.96000,44.62000
47.60652,-68999.76500,44.62000
49.74271,-70679.15500,44.62000
51.57373,-70881.84000,44.62000
48.82720,-71026.61500,44.62000
45.16516,-70997.66000,44.62000
55.84611,-71113.48000,44.62000
62.25468,-71634.67000,44.62000
70.79944,-73429.88000,44.62000
65.30638,-73574.65500,44.62000
62.55985,-75167.18000,44.62000
62.86502,-76296.42500,44.62000
71.40978,-78294.32000,44.62000
81.17522,-79162.97000,44.62000
76.59767,-80408.03500,44.62000
87.88896,-81942.65000,44.62000
93.07685,-83216.67000,44.62000
92.16134,-85040.83500,44.62000
94.90787,-87067.68500,44.62000
100.40093,-87878.42500,44.62000
105.28365,-90339.60000,44.62000
102.53712,-90889.74500,44.62000
96.43372,-92279.58500,44.62000
88.49930,-93669.42500,44.62000
76.90284,-94538.07500,44.62000
79.34420,-96072.69000,44.62000
80.25971,-97462.53000,44.62000
77.51318,-98707.59500,44.62000
79.64937,-100908.17500,44.62000
73.24080,-102790.25000,44.62000
69.57876,-105280.38000,44.62000
76.59767,-107857.37500,44.62000
119.32147,-111911.07500,44.62000
186.45887,-113677.33000,44.62000
284.41844,-116254.32500,44.62000
393.36413,-118918.18500,44.62000
463.85840,-120742.35000,44.62000
431.51038,-123116.66000,44.62000
275.26334,-126099.02500,44.62000
108.94569,-129950.04000,44.62000
-22.88775,-134409.11000,44.62000
-41.50312,-137738.93500,44.62000
-10.68095,-140605.48000,44.62000
1.22068,-143616.80000,44.62000
10.68095,-146888.71500,44.62000
18.31020,-149726.30500,44.62000
34.78938,-153142.99500,44.62000
48.82720,-155285.66500,44.62000
46.38584,-158991.90500,44.62000
41.80829,-161510.99000,44.62000
43.94448,-164145.89500,44.62000
42.41863,-167012.44000,44.62000
38.45142,-169618.39000,44.62000
41.50312,-173006.12500,44.62000
38.75659,-176393.86000,44.62000
36.92557,-180418.60500,44.62000
38.14625,-184298.57500,44.62000
36.92557,-187946.90500,44.62000
35.39972,-192319.11000,44.62000
38.14625,-195040.88000,44.63600
42.72380,-198544.43500,44.63600
40.89278,-201353.07000,44.63600
35.39972,-203582.60500,44.63600
30.82217,-205406.77000,44.63600
40.58761,-206912.43000,44.63600
45.47033,-207028.25000,44.63600
44.55482,-207665.26000,44.63600
36.01006,-207694.21500,44.63600
36.62040,-207752.12500,44.63600
42.72380,-207723.17000,44.63600
44.85999,-207086.16000,44.63600
46.08067,-206246.46500,44.63600
45.47033,-205435.72500,44.63600
61.33917,-204451.25500,44.63600
63.78053,-203524.69500,44.63600
57.06679,-203843.20000,44.63600
65.91672,-203727.38000,44.63600
76.59767,-204480.21000,44.63600
71.10461,-205841.09500,44.63600
77.20801,-207810.03500,44.63600
86.36311,-209576.29000,44.63600
87.88896,-211718.96000,44.63600
89.41481,-213803.72000,44.63600
93.68719,-216293.85000,44.63600
101.31644,-219971.13500,44.63600
101.31644,-221447.84000,44.63600
92.46651,-224719.75500,44.63600
87.88896,-227875.85000,44.63600
95.21304,-231031.94500,44.63600
96.43372,-234303.86000,44.63600
91.85617,-237083.54000,44.63600
82.39590,-239892.17500,44.63600
84.83726,-242642.90000,44.63600
71.71495,-245480.49000,44.63600
61.64434,-248115.39500,44.63600
72.02012,-250605.52500,44.63600
78.42869,-251503.13000,44.63600
71.10461,-253558.93500,44.63600
73.54597,-254890.86500,44.63600
76.29250,-256715.03000,44.63600
106.50433,-257352.04000,44.63600
158.99357,-257265.17500,44.63600
248.71355,-256396.52500,44.63600
361.01611,-255122.50500,44.63600
452.56711,-253153.56500,44.63600
487.96683,-250287.02000,44.63600
429.67936,-248462.85500,44.63600
260.00484,-248347.03500,44.63600
101.92678,-249563.14500,44.63600
0.61034,-251647.90500,44.63600
-37.53591,-253877.44000,44.63600
-35.70489,-257033.53500,44.63600
-31.43251,-260623.95500,44.63600
-4.27238,-263171.99500,44.63600
15.56367,-267138.83000,44.63600
21.05673,-270700.29500,44.63600
17.08952,-274725.04000,44.63600
29.60149,-279184.11000,44.63600
31.12734,-283382.58500,44.63600
28.38081,-289434.18000,44.63600
29.90666,-295862.19000,44.63600
29.90666,-302753.48000,44.63600
27.16013,-309181.49000,44.63600
24.71877,-316275.46500,44.82800
25.63428,-322645.56500,44.82800
24.71877,-327741.64500,44.82800
23.19292,-332345.49000,44.82800
24.71877,-336283.37000,44.82800
25.02394,-338802.45500,44.82800
30.21183,-341495.27000,44.82800
27.77047,-343608.98500,44.82800
20.44639,-346243.89000,44.82800
18.31020,-348965.66000,44.82800
18.92054,-351571.61000,44.82800
16.78435,-353714.28000,44.82800
16.17401,-355972.77000,44.82800
14.34299,-356146.50000,44.82800
15.86884,-354467.11000,44.82800
16.47918,-350963.55500,44.82800
19.83605,-346678.21500,44.82800
23.49809,-341350.49500,44.82800
25.93945,-335675.31500,44.82800
24.41360,-328668.20500,44.82800
23.49809,-323514.21500,44.82800
23.49809,-317810.08000,44.82800
27.46530,-312105.94500,44.82800
31.73768,-305475.25000,44.82800
40.89278,-299394.70000,44.82800
49.74271,-292821.91500,44.82800
59.50815,-285843.76000,44.82800
64.39087,-278633.96500,44.82800
71.10461,-272205.95500,44.82800
80.25971,-264590.79000,44.82800
78.73386,-257091.44500,44.82800
69.27359,-250547.61500,44.82800
66.22189,-244032.74000,44.82800
70.18910,-238560.24500,44.82800
67.74774,-233406.25500,44.82800
67.13740,-229584.19500,44.82800
61.64434,-226949.29000,44.82800
66.83223,-225038.26000,44.82800
71.10461,-223966.92500,44.82800
71.71495,-222721.86000,44.82800
70.18910,-223127.23000,44.82800
73.54597,-222837.68000,44.82800
74.76665,-220608.14500,44.82800
71.71495,-217973.24000,44.82800
71.71495,-215048.78500,44.82800
74.46148,-211313.59000,44.82800
70.49427,-208620.77500,44.82800
67.44257,-205261.99500,44.82800
72.63046,-203061.41500,44.82800
82.09073,-202742.91000,44.82800
89.71998,-200860.83500,44.82800
78.12352,-199789.50000,44.82800
65.00121,-198399.66000,44.82800
58.89781,-196112.21500,44.82800
76.59767,-193245.67000,44.82800
103.75780,-189742.11500,44.82800
157.46772,-185920.05500,44.82800
245.66185,-181837.40000,44.82800
359.18509,-177523.10500,44.82800
437.91895,-172166.43000,44.82800
468.74112,-169097.20000,44.82800
404.96059,-166143.79000,44.82800
247.79804,-164348.58000,44.82800
103.45263,-164551.26500,44.82800
12.81714,-165651.55500,45.01200
-11.90163,-167070.35000,45.01200
-4.27238,-167388.85500,45.01200
-0.61034,-168720.78500,45.01200
9.15510,-168836.60500,45.01200
28.68598,-169357.79500,45.01200
40.58761,-169792.12000,45.01200
43.33414,-170602.86000,45.01200
49.74271,-172484.93500,45.01200
52.18407,-174714.47000,45.01200
44.55482,-177349.37500,45.01200
34.17904,-179868.46000,45.01200
36.62040,-183574.70000,45.01200
43.02897,-185398.86500,45.01200
49.13237,-187049.30000,45.01200
40.89278,-187657.35500,45.01200
40.89278,-188844.51000,45.01200
46.99618,-189915.84500,45.01200
46.69101,-189394.65500,45.01200
38.75659,-188526.00500,45.01200
39.06176,-188091.68000,45.01200
35.39972,-186614.97500,45.01200
35.39972,-182937.69000,45.01200
34.48421,-176886.09500,45.01200
32.34802,-169763.16500,45.01200
35.39972,-160092.19500,45.01200
38.75659,-147989.00500,45.01200
43.94448,-136088.50000,45.01200
40.28244,-123029.79500,45.01200
42.72380,-111216.15500,45.01200
46.69101,-99605.20000,45.01200
42.72380,-88428.57000,45.01200
39.06176,-78265.36500,45.01200
42.72380,-69434.09000,45.01200
48.82720,-59155.06500,45.01200
51.57373,-49599.91500,45.01200
55.54094,-39813.12500,45.01200
66.83223,-30576.48000,45.01200
74.76665,-19863.13000,45.01200
68.96842,-9555.15000,45.01200
66.22189,-694.92000,45.01200
77.81835,7412.48000,45.01200
79.95454,16707.03500,45.01200
77.81835,23714.14500,45.01200
78.73386,29215.59500,45.01200
85.14243,34919.73000,45.01200
89.41481,39147.16000,45.01200
83.00624,42332.21000,45.01200
77.81835,44967.11500,45.01200
80.87005,46588.59500,45.01200
71.10461,48007.39000,45.01200
64.69604,48296.94000,45.01200
70.18910,47717.84000,45.01200
69.88393,46328.00000,45.01200
74.46148,43924.73500,45.01200
75.98733,40623.86500,45.01200
76.90284,36772.85000,45.01200
73.24080,32950.79000,45.01200
75.07182,27767.84500,45.01200
84.22692,22555.94500,45.01200
108.64052,18704.93000,45.01200
148.31262,16156.89000,45.01200
228.26716,16475.39500,45.01200
320.73367,17459.86500,45.01200
415.03120,18067.92000,44.94400
467.52044,18386.42500,44.94400
377.19012,17807.32500,44.94400
202.93805,16880.76500,44.94400
46.69101,14187.95000,44.94400
-44.55482,11871.55000,44.94400
-50.35305,10307.98000,44.94400
-19.53088,9236.64500,44.94400
-10.98612,8889.18500,44.94400
12.51197,7817.85000,44.94400
24.10843,6920.24500,44.94400
23.49809,6428.01000,44.94400
35.70489,5501.45000,44.94400
42.72380,3445.64500,44.94400
46.08067,2113.71500,44.94400
46.08067,-318.50500,44.94400
47.91169,-3648.33000,44.94400
50.35305,-7412.48000,44.94400
46.08067,-10858.12500,44.94400
44.85999,-15751.52000,44.94400
43.02897,-20210.59000,44.94400
42.11346,-24495.93000,44.94400
46.38584,-28723.36000,44.94400
47.30135,-31966.32000,44.94400
44.24965,-34572.27000,44.94400
50.96339,-36309.57000,44.94400
41.19795,-36859.71500,44.94400
42.41863,-37062.40000,44.94400
41.50312,-36483.30000,44.94400
45.16516,-35817.33500,44.94400
44.85999,-35064.50500,44.94400
48.52203,-35180.32500,44.94400
45.16516,-35035.55000,44.94400
50.65822,-33935.26000,44.94400
53.70992,-33298.25000,44.94400
55.54094,-31474.08500,44.94400
56.15128,-29476.19000,44.94400
58.89781,-27709.93500,44.94400
64.69604,-25132.94000,44.94400
65.61155,-23106.09000,44.94400
59.81332,-22150.57500,44.94400
61.94951,-21484.61000,44.94400
70.49427,-22787.58500,44.94400
65.30638,-25769.95000,44.94400
68.35808,-31039.76000,44.94400
80.56488,-37438.81500,44.94400
89.41481,-44127.42000,44.94400
94.90787,-50787.07000,44.94400
98.26474,-58575.96500,44.94400
102.53712,-66220.08500,44.94400
98.87508,-72474.36500,44.94400
101.31644,-80060.57500,44.94400
93.68719,-85909.48500,44.94400
93.99236,-90542.28500,44.94400
95.82338,-94885.53500,44.94400
93.68719,-97433.57500,44.94400
84.22692,-100300.12000,44.94400
80.87005,-102935.02500,44.94400
79.03903,-104411.73000,44.94400
80.56488,-105425.15500,44.94400
79.64937,-106380.67000,44.94400
71.10461,-105425.15500,44.94400
66.22189,-105598.88500,44.94400
68.35808,-104266.95500,44.94400
73.54597,-103485.17000,44.77600
72.02012,-101892.64500,44.77600
70.18910,-99026.10000,44.77600
72.02012,-96391.19500,44.77600
75.98733,-93466.74000,44.77600
75.07182,-90716.01500,44.77600
76.29250,-86285.90000,44.77600
69.27359,-82087.42500,44.77600
61.64434,-77628.35500,44.77600
66.22189,-74269.57500,44.77600
62.25468,-69897.37000,44.77600
58.59264,-67378.28500,44.77600
58.89781,-64772.33500,44.77600
56.45645,-62948.17000,44.77600
56.15128,-62369.07000,44.77600
51.26856,-61818.92500,44.77600
57.37196,-62455.93500,44.77600
85.44760,-63672.04500,44.77600
125.42487,-63758.91000,44.77600
189.81574,-66249.04000,44.77600
285.63912,-67175.60000,44.77600
367.72985,-68623.35000,44.77600
424.18630,-70042.14500,44.77600
418.08290,-72648.09500,44.77600
297.23558,-75920.01000,44.77600
158.99357,-80408.03500,44.77600
58.59264,-85967.39500,44.77600
15.25850,-91787.35000,44.77600
1.22068,-95667.32000,44.77600
2.74653,-100386.98500,44.77600
7.32408,-103745.76500,44.77600
4.27238,-107538.87000,44.77600
19.83605,-113156.14000,44.77600
28.38081,-119178.78000,44.77600
33.56870,-126359.62000,44.77600
38.45142,-133193.00000,44.77600
33.26353,-139794.74000,44.77600
32.04285,-145180.37000,44.77600
31.73768,-149031.38500,44.77600
18.31020,-150884.50500,44.77600
26.54979,-151897.93000,44.77600
26.54979,-152795.53500,44.77600
23.80326,-152158.52500,44.77600
23.19292,-152448.07500,44.77600
15.86884,-153345.68000,44.77600
15.86884,-153722.09500,44.77600
9.15510,-152621.80500,44.77600
8.23959,-150276.45000,44.77600
5.18789,-145064.55000,44.77600
11.90163,-137420.43000,44.77600
14.03782,-127199.31500,44.77600
10.07061,-114488.07000,44.77600
3.35687,-101516.23000,44.77600
5.49306,-87009.77500,44.77600
12.81714,-71576.76000,44.77600
25.32911,-56201.65500,44.77600
27.46530,-40479.09000,44.77600
28.99115,-25248.76000,44.77600
26.85496,-9526.19500,44.77600
28.99115,4951.30500,44.77600
26.54979,18212.69500,44.77600
29.60149,31097.67000,44.77600
37.53591,44416.97000,44.77600
39.97727,57996.86500,44.77600
42.72380,70823.93000,44.88400
47.60652,83940.54500,44.88400
50.35305,96825.52000,44.88400
56.15128,108494.38500,44.88400
64.08570,117499.39000,44.88400
60.42366,124448.59000,44.88400
61.33917,129978.99500,44.88400
56.76162,134409.11000,44.88400
56.76162,137015.06000,44.88400
60.42366,140084.29000,44.88400
59.81332,142226.96000,44.88400
54.62543,144688.13500,44.88400
54.62543,145498.87500,44.88400
55.84611,145904.24500,44.88400
56.76162,146454.39000,44.88400
56.45645,145875.29000,44.88400
54.32026,144659.18000,44.88400
50.96339,142574.42000,44.88400
53.09958,138578.63000,44.88400
48.52203,134235.38000,44.88400
43.94448,128386.47000,44.88400
45.47033,122276.96500,44.88400
49.74271,116717.60500,44.88400
58.28747,112316.44500,44.88400
68.66325,110086.91000,44.88400
66.22189,108783.93500,44.88400
56.76162,107770.51000,44.88400
49.13237,107162.45500,44.88400
43.33414,105338.29000,44.88400
46.99618,103629.94500,44.88400
46.69101,102732.34000,44.88400
56.76162,101516.23000,44.88400
53.70992,99952.66000,44.88400
51.57373,98562.82000,44.88400
50.96339,97346.71000,44.88400
46.69101,96738.65500,44.88400
45.77550,95464.63500,44.88400
48.82720,94943.44500,44.88400
47.60652,95001.35500,44.88400
52.18407,95348.81500,44.88400
49.43754,96159.55500,44.88400
54.62543,97086.11500,44.88400
52.79441,97809.99000,44.88400
50.35305,98968.19000,44.88400
51.57373,98968.19000,44.88400
53.09958,99489.38000,44.88400
56.76162,98997.14500,44.88400
59.50815,97867.90000,44.88400
55.54094,96014.78000,44.88400
52.48924,92800.77500,44.88400
54.93060,88689.16500,44.88400
55.23577,84548.60000,44.88400
54.62543,79423.56500,44.88400
60.72883,75109.27000,44.88400
61.64434,71460.94000,44.88400
50.96339,67725.74500,44.88400
50.65822,64309.05500,44.88400
51.57373,60805.50000,44.88400
51.26856,58286.41500,44.88400
37.53591,55477.78000,44.88400
28.38081,52263.77500,44.88400
32.95836,49339.32000,44.88400
30.82217,46820.23500,44.88400
30.21183,44243.24000,44.88400
27.77047,40942.37000,44.75200
32.34802,37988.96000,44.75200
36.01006,34543.31500,44.75200
31.12734,30489.61500,44.75200
34.48421,25740.99500,44.75200
43.63931,21629.38500,44.75200
34.78938,18067.92000,44.75200
36.92557,13811.53500,44.75200
36.31523,10771.26000,44.75200
39.97727,8020.53500,44.75200
43.63931,6225.32500,44.75200
46.69101,3851.01500,44.75200
42.11346,2982.36500,44.75200
36.62040,2142.67000,44.75200
39.67210,781.78500,44.75200
56.76162,231.64000,44.75200
95.51821,-463.28000,44.75200
161.43493,-1187.15500,44.75200
245.66185,-434.32500,44.75200
335.07666,231.64000,44.75200
407.09678,781.78500,44.75200
440.66548,1621.48000,44.75200
372.30740,2345.35500,44.75200
231.31886,2461.17500,44.75200
109.86120,752.83000,44.75200
34.48421,-115.82000,44.75200
-0.61034,0.00000,44.75200
-13.42748,-28.95500,44.75200
-11.59646,521.19000,44.75200
-16.78435,1042.38000,44.75200
-18.31020,1129.24500,44.75200
-4.88272,1274.02000,44.75200
-1.52585,1447.75000,44.75200
7.32408,2113.71500,44.75200
20.75156,3242.96000,44.75200
22.88775,5125.03500,44.75200
18.92054,7904.71500,44.75200
19.83605,11350.36000,44.75200
23.49809,15751.52000,44.75200
24.10843,19747.31000,44.75200
24.71877,24351.15500,44.75200
33.26353,29534.10000,44.75200
30.51700,35846.29000,44.75200
21.66707,43866.82500,44.75200
16.17401,52176.91000,44.75200
21.05673,62774.44000,44.75200
29.60149,75804.19000,44.75200
28.68598,90281.69000,44.75200
28.38081,106583.35500,44.75200
25.32911,124072.17500,44.75200
26.24462,141618.90500,44.75200
28.07564,158847.13000,44.75200
27.16013,175727.89500,44.75200
30.21183,191450.46000,44.75200
27.46530,204827.67000,44.75200
25.63428,217712.64500,44.75200
22.88775,228078.53500,44.75200
22.88775,237286.22500,44.75200
18.00503,246464.96000,44.75200
18.61537,254775.04500,44.75200
24.10843,261869.02000,44.75200
32.95836,268528.67000,44.75200
45.16516,275854.28500,44.75200
46.38584,281761.10500,44.75200
46.38584,287696.88000,44.74000
56.76162,294356.53000,44.74000
64.69604,299278.88000,44.74000
68.05291,304230.18500,44.74000
71.71495,308341.79500,44.74000
80.56488,311700.57500,44.74000
85.14243,315377.86000,44.74000
86.36311,318215.45000,44.74000
76.59767,319576.33500,44.74000
79.34420,320126.48000,44.74000
83.61658,319721.11000,44.74000
81.78556,318157.54000,44.74000
77.20801,316941.43000,44.74000
70.18910,315146.22000,44.74000
69.88393,311526.84500,44.74000
66.22189,307588.96500,44.74000
62.86502,301682.14500,44.74000
66.83223,295688.46000,44.74000
72.32529,289955.37000,44.74000
58.28747,283382.58500,44.74000
53.09958,275448.91500,44.74000
54.01509,268383.89500,44.74000
49.43754,261984.84000,44.74000
49.13237,258133.82500,44.74000
47.60652,255122.50500,44.74000
45.16516,252227.00500,44.74000
42.11346,249910.60500,44.74000
41.80829,246638.69000,44.74000
47.91169,243019.31500,44.74000
48.52203,239689.49000,44.74000
42.11346,236359.66500,44.74000
35.09455,231205.67500,44.74000
33.87387,225906.91000,44.74000
36.31523,220868.74000,44.74000
36.62040,217075.63500,44.74000
37.84108,213398.35000,44.74000
36.92557,210097.48000,44.74000
43.63931,207375.71000,44.74000
44.55482,204711.85000,44.74000
42.11346,203293.05500,44.74000
40.28244,201584.71000,44.74000
51.26856,200658.15000,44.74000
59.81332,200021.14000,44.74000
59.81332,199413.08500,44.74000
50.65822,198515.48000,44.74000
50.04788,198312.79500,44.74000
54.62543,197646.83000,44.74000
48.82720,196980.86500,44.74000
45.77550,196749.22500,44.74000
45.77550,196720.27000,44.74000
47.60652,196025.35000,44.74000
42.11346,193969.54500,44.74000
39.97727,192319.11000,44.74000
44.55482,190031.66500,44.74000
47.60652,187020.34500,44.74000
38.14625,183314.10500,44.74000
35.70489,178999.81000,44.74000
42.72380,175235.66000,44.74000
43.94448,171992.70000,44.74000
39.06176,168662.87500,44.74000
30.82217,165072.45500,44.74000
22.58258,162003.22500,44.74000
30.21183,159136.68000,44.74000
49.13237,156791.32500,44.74000
91.85617,153432.54500,44.48000
165.70731,150768.68500,44.48000
268.85477,149552.57500,44.48000
356.13339,148539.15000,44.48000
419.60875,147612.59000,44.48000
425.71215,146135.88500,44.48000
316.76646,144919.77500,44.48000
174.25207,141966.36500,44.48000
65.91672,138723.40500,44.48000
21.05673,134785.52500,44.48000
4.88272,133221.95500,44.48000
0.00000,131079.28500,44.48000
0.00000,129457.80500,44.48000
-4.27238,127459.91000,44.48000
4.88272,125925.29500,44.48000
10.98612,124506.50000,44.48000
17.39469,123522.03000,44.48000
25.63428,122682.33500,44.48000
28.38081,122740.24500,44.48000
25.02394,123550.98500,44.48000
23.49809,124825.00500,44.48000
18.31020,127430.95500,44.48000
17.69986,129284.07500,44.48000
15.56367,132527.03500,44.48000
15.56367,134553.88500,44.48000
19.22571,136928.19500,44.48000
14.03782,139736.83000,44.48000
12.81714,140866.07500,44.48000
10.07061,142371.73500,44.48000
13.42748,144224.85500,44.48000
19.22571,146164.84000,44.48000
14.34299,147641.54500,44.48000
10.68095,149234.07000,44.48000
15.86884,150623.91000,44.48000
25.63428,152245.39000,44.48000
22.58258,154996.11500,44.48000
25.63428,157573.11000,44.48000
29.90666,160845.02500,44.48000
33.26353,164753.95000,44.48000
